member_number,member_name,payment_date,amount,payment_type,period,notes
57,,29/10/2023,500,,,
57,,24/11/2023,500,,,
57,,25/12/2023,500,,,
59,,30/01/2023,5500,,,
59,,3/3/2023,5500,,,
59,,28/03/2023,5500,,,
59,,28/04/2023,5500,,,
59,,30/05/2023,5500,,,
59,,26/06/2023,5500,,,
59,,28/07/2023,5500,,,
59,,27/08/2023,5500,,,
59,,28/09/2023,5500,,,
59,,28/10/2023,5500,,,
59,,3/12/2023,5500,,,
59,,29/12/2023,5500,,,
60,,26/01/2023,3000,,,
60,,27/02/2023,3000,,,
60,,27/03/2023,3000,,,
60,,27/04/2023,3000,,,
60,,28/05/2023,3000,,,
60,,25/06/2023,3000,,,
60,,27/07/2023,3000,,,
60,,27/08/2023,3000,,,
60,,27/09/2023,3000,,,
60,,26/10/2023,3000,,,
60,,27/11/2023,3000,,,
60,,28/12/2023,3000,,,
61,,4/2/2023,1000,,,
61,,5/3/2023,1000,,,
61,,9/4/2023,1000,,,
61,,23/05/2023,1000,,,
61,,2/6/2023,3000,,,
61,,26/06/2023,2000,,,
61,,1/8/2023,2000,,,
61,,31/08/2023,2000,,,
61,,29/09/2023,2000,,,
61,,30/10/2023,2000,,,
61,,30/11/2023,2000,,,
61,,2/1/2024,2000,,,
62,,4/2/2023,500,,,
62,,5/3/2023,500,,,
62,,9/4/2023,500,,,
62,,23/05/2023,500,,,
62,,2/6/2023,500,,,
62,,26/06/2023,500,,,
62,,1/8/2023,500,,,
62,,31/08/2023,500,,,
62,,29/09/2023,500,,,
62,,30/10/2023,500,,,
62,,30/11/2023,500,,,
62,,2/1/2024,500,,,
63,,2/2/2023,500,,,
63,,2/3/2023,500,,,
63,,30/03/2023,500,,,
63,,4/5/2023,500,,,
63,,1/6/2023,500,,,
63,,5/7/2023,500,,,
63,,30/10/2023,500,,,
63,,27/11/2023,500,,,
63,,5/1/2024,1500,,,
64,,2/2/2023,500,,,
64,,2/3/2023,500,,,
64,,30/03/2023,500,,,
64,,4/5/2023,500,,,
64,,1/6/2023,500,,,
64,,5/7/2023,500,,,
64,,30/10/2023,500,,,
64,,27/11/2023,1000,,,
64,,5/1/2024,500,,,
65,,25/01/2023,500,,,
65,,26/02/2023,500,,,
65,,26/03/2023,500,,,
65,,25/04/2023,500,,,
65,,25/05/2023,500,,,
65,,25/06/2023,500,,,
65,,25/07/2023,500,,,
65,,24/08/2023,500,,,
65,,25/09/2023,500,,,
65,,25/10/2023,500,,,
65,,26/11/2023,500,,,
65,,25/12/2023,500,,,
66,,26/01/2023,500,,,
66,,27/02/2023,500,,,
66,,28/03/2023,500,,,
66,,27/04/2023,500,,,
66,,28/05/2023,500,,,
66,,25/06/2023,500,,,
66,,27/07/2023,500,,,
66,,27/08/2023,500,,,
66,,27/09/2023,500,,,
66,,26/10/2023,500,,,
66,,27/11/2023,500,,,
66,,27/12/2023,500,,,
67,,4/2/2023,500,,,
67,,5/3/2023,500,,,
67,,7/4/2023,500,,,
67,,6/5/2023,500,,,
67,,5/6/2023,500,,,
67,,5/7/2023,1500,,,
67,,6/8/2023,1500,,,
67,,8/9/2023,1000,,,
67,,5/10/2023,1500,,,
67,,5/11/2023,1500,,,
67,,10/12/2023,1500,,,
69,,29/01/2023,5000,,,
71,,31/01/2023,500,,,
71,,1/3/2023,500,,,
71,,30/03/2023,500,,,
71,,1/5/2023,500,,,
71,,1/6/2023,500,,,
71,,2/7/2023,500,,,
71,,1/8/2023,500,,,
71,,2/9/2023,500,,,
71,,2/10/2023,500,,,
71,,31/10/2023,500,,,
71,,30/11/2023,500,,,
71,,2/1/2024,500,,,
72,,26/01/2023,500,,,
72,,27/02/2023,500,,,
72,,27/03/2023,500,,,
72,,29/04/2023,500,,,
72,,28/05/2023,500,,,
72,,25/06/2023,500,,,
72,,27/07/2023,500,,,
72,,27/08/2023,500,,,
72,,27/09/2023,500,,,
72,,26/10/2023,500,,,
72,,27/11/2023,500,,,
72,,27/12/2023,500,,,
73,,29/01/2023,500,,,
73,,2/3/2023,1000,,,
73,,29/03/2023,1000,,,
73,,28/04/2023,1000,,,
73,,25/05/2023,1000,,,
73,,3/7/2023,1000,,,
73,,2/8/2023,1000,,,
73,,30/08/2023,1000,,,
73,,30/09/2023,1000,,,
73,,1/11/2023,1000,,,
73,,30/11/2023,1000,,,
73,,30/12/2023,1000,,,
74,,4/2/2023,500,,,
74,,3/4/2023,500,,,
74,,4/5/2023,500,,,
74,,5/6/2023,500,,,
74,,4/11/2023,2500,,,
76,,26/01/2023,2000,,,
76,,1/3/2023,2000,,,
76,,27/03/2023,2000,,,
76,,2/5/2023,2000,,,
76,,28/05/2023,3000,,,
76,,25/06/2023,3000,,,
76,,27/07/2023,3000,,,
76,,27/08/2023,4000,,,
76,,27/09/2023,5000,,,
76,,27/10/2023,5000,,,
76,,27/11/2023,5000,,,
77,,26/01/2023,1000,,,
77,,2/3/2023,500,,,
77,,28/03/2023,1000,,,
77,,28/04/2023,1000,,,
77,,5/6/2023,1000,,,
77,,3/7/2023,1000,,,
77,,31/07/2023,1000,,,
77,,28/08/2023,1000,,,
77,,3/10/2023,8000,,,
77,,5/11/2023,1000,,,
77,,6/12/2023,1000,,,
77,,29/12/2023,1000,,,
78,,26/01/2023,1000,,,
78,,2/3/2023,500,,,
78,,28/03/2023,1000,,,
78,,28/04/2023,1000,,,
78,,5/6/2023,1000,,,
78,,3/7/2023,1000,,,
78,,31/07/2023,1000,,,
78,,28/08/2023,1000,,,
78,,3/10/2023,2000,,,
78,,5/11/2023,1000,,,
78,,6/12/2023,1000,,,
78,,29/12/2023,1000,,,
79,,26/01/2023,500,,,
79,,28/02/2023,500,,,
79,,27+28/3/23,1000,,,
79,,27/04/2023,500,,,
79,,28/05/2023,500,,,
79,,25/06/2023,500,,,
79,,28/07/2023,500,,,
79,,27/08/2023,500,,,
79,,27/09/2023,500,,,
79,,26/10/2023,500,,,
79,,27/11/2023,1000,,,
79,,27/12/2023,1000,,,
80,,14/2+5/3/23,1000,,,
80,,30/03/2023,500,,,
80,,27/04/2023,500,,,
80,,29/05/2023,500,,,
80,,26/06/2023,500,,,
80,,29/07/2023,500,,,
80,,29/08/2023,500,,,
80,,29/09/2023,500,,,
80,,26/10/2023,500,,,
80,,27/11/2023,1000,,,
80,,30/12/2023,1000,,,
81,,19/08/2023,500,,,
81,,26/09/2023,500,,,
81,,25/10/2023,500,,,
81,,26/11/2023,500,,,
81,,25/12/2023,500,,,
82,,3/10/2023,4000,,,
82,,4/11/2023,4000,,,
82,,2/12/2023,4000,,,
82,,2/1/2024,4000,,,
1,,5/2/2024,2500,,,
1,,4/3/2024,2500,,,
1,,3/6/2024,4000,,,
1,,30/08/2024,3000,,,
1,,30/08/2024,1500,,,
1,,6/12/2024,3000,,,
1,,5/1/2025,1500,,,
2,,28/01/2024,5500,,,
2,,28/02/2024,5500,,,
2,,28/03/2024,5500,,,
2,,28/04/2024,5500,,,
2,,29/05/2024,5500,,,
2,,27/06/2024,5500,,,
2,,28/07/2024,5500,,,
2,,28/08/2024,5500,,,
2,,28/09/2024,5500,,,
2,,27/10/2024,5500,,,
2,,28/11/2024,5500,,,
2,,24/12/2024,5500,,,
3,,29/01/2024,3000,,,
3,,6/3/2024,3000,,,
3,,1/4/2024,3000,,,
3,,12/5/2024,3000,,,
3,,28/05/2024,3000,,,
3,,27/06/2024,3000,,,
3,,28/07/2024,3000,,,
3,,28/08/2024,3000,,,
3,,3/10/2024,3000,,,
3,,27/10/2024,3000,,,
3,,29/11/2024,1000,,,
3,,28/12/2024,1500,,,
4,,3/2/2024,10500,,,
4,,4/3/2024,10500,,,
4,,28/03/2024,10000,,,
4,,6/4/2024,5000,,,
4,,24/06/2024,5500,,,
4,,1/8/2024,5500,,,
4,,23/08/2024,5500,,,
4,,26/09/2024,5500,,,
4,,29/10/2024,5500,,,
4,,29/11/2024,5500,,,
4,,26/12/2024,5500,,,
5,,5/2/2024,11000,,,
5,,4/3/2024,5500,,,
5,,28/03/2024,5500,,,
5,,3/6/2024,13500,,,
5,,6/10/2024,500,,,
5,,31/10/2024,500,,,
5,,5/1/2025,500,,,
6,,5/2/2024,500,,,
6,,4/3/2024,1000,,,
6,,28/03/2024,1000,,,
6,,20/04/2024,6500,,,
6,,30/08/2024,7500,,,
6,,30/08/2024,2500,,,
6,,6/12/2024,5000,,,
6,,5/1/2025,2500,,,
7,,28/01/2024,500,,,
7,,28/02/2024,500,,,
7,,28/03/2024,500,,,
7,,28/04/2024,500,,,
7,,29/05/2024,500,,,
7,,27/06/2024,500,,,
7,,28/07/2024,500,,,
7,,28/08/2024,500,,,
7,,28/09/2024,500,,,
7,,27/10/2024,500,,,
7,,28/11/2024,500,,,
7,,24/12/2024,500,,,
8,,5/2/2024,500,,,
8,,4/3/2024,1000,,,
8,,28/03/2024,1000,,,
8,,3/6/2024,1000,,,
8,,24/08/2024,500,,,
8,,2/10/2024,500,,,
8,,30/10/2024,500,,,
8,,28/11/2024,500,,,
8,,22/12/2024,500,,,
11,,25/01/2024,5500,,,
11,,25/02/2024,5500,,,
11,,1/5/2024,5500,,,
11,,30/05/2024,5500,,,
11,,1/7/2024,5500,,,
11,,1/8/2024,5500,,,
11,,1/9/2024,5500,,,
11,,1/10/2024,5500,,,
11,,31/10/2024,5500,,,
11,,1/12/2024,5500,,,
11,,1/1/2025,5500,,,
12,,5/2/2024,500,,,
12,,4/3/2024,500,,,
12,,28/03/2024,500,,,
12,,3/6/2024,1000,,,
12,,24/08/2024,1500,,,
12,,30/08/2024,500,,,
12,,6/12/2024,500,,,
12,,27/11/2024,500,,,
12,,5+7/1/25,1000,,,
13,,27/01/2024,500,,,
13,,3/3/2024,500,,,
13,,27/03/2024,500,,,
13,,3/6/2024,500,,,
13,,25/06/2024,500,,,
13,,25/09/2024,500,,,
13,,5/12/2024,500,,,
13,,26/12/2024,500,,,
15,,13+16/3/24,41500,,,
16,,14/01/2024,2000,,,
16,,3/3/2024,2000,,,
16,,1/4/2024,2000,,,
16,,1/5/2024,2000,,,
16,,2/6/2024,2000,,,
16,,1/7/2024,2000,,,
16,,1/8/2024,2000,,,
16,,1/9/2024,2000,,,
16,,1/10/2024,2000,,,
16,,2/11/2024,2000,,,
16,,1/12/2024,2000,,,
16,,5/1/2025,3500,,,
17,,14/01/2024,1000,,,
17,,3/3/2024,1000,,,
17,,1/4/2024,1000,,,
17,,1/5/2024,1000,,,
17,,2/6/2024,1000,,,
17,,1/7/2024,1000,,,
17,,1/8/2024,1000,,,
17,,1/9/2024,1000,,,
17,,1/10/2024,1000,,,
17,,2/11/2024,1000,,,
17,,1/12/2024,1000,,,
17,,5/1/2025,2000,,,
18,,28/01/2024,1500,,,
18,,27/02/2024,1500,,,
18,,27/03/2024,1500,,,
18,,28/04/2024,1500,,,
18,,27/05/2024,1500,,,
18,,27/06/2024,1500,,,
18,,29/07/2024,1500,,,
18,,27/08/2024,1500,,,
18,,27/09/2024,1500,,,
18,,27/10/2024,1500,,,
18,,27/11/2024,1500,,,
18,,26/12/2024,1500,,,
21,,5/2/2024,2000,,,
21,,2/4/2024,2000,,,
21,,4/7/2024,2000,,,
21,,4/8/2024,2000,,,
21,,3/10/2024,4000,,,
21,,2/11/2024,2000,,,
21,,5/12/2024,2000,,,
21,,6/1/2025,2000,,,
22,,31/01/2024,6000,,,
22,,1/3/2024,6000,,,
22,,1/4/2024,3000,,,
22,,1/5/2024,4500,,,
22,,30/5-3/6/24,6000,,,
22,,3/7/2024,1500,,,
22,,2/8/2024,3000,,,
22,,2/9/2024,1500,,,
22,,3/10/2024,3000,,,
22,,5/11/2024,3000,,,
22,,2/12/2024,3000,,,
22,,1/1/2025,3000,,,
29,,4/3/2024,500,,,
29,,27/03/2024,500,,,
29,,29/04/2024,500,,,
29,,4/6/2024,500,,,
29,,1/7/2024,500,,,
29,,2/8/2024,500,,,
29,,1/9/2024,500,,,
29,,3/10/2024,500,,,
29,,31/10/2024,500,,,
29,,1/12/2024,500,,,
29,,3/1/2025,500,,,
30,,31/01/2024,500,,,
30,,4/3/2024,500,,,
30,,27/03/2024,500,,,
30,,29/04/2024,500,,,
30,,4/6/2024,500,,,
30,,1/7/2024,500,,,
30,,2/8/2024,500,,,
30,,1/9/2024,500,,,
30,,3/10/2024,500,,,
30,,31/10/2024,500,,,
30,,1/12/2024,500,,,
30,,3/1/2025,500,,,
31,,31/01/2024,500,,,
31,,27/03/2024,500,,,
31,,29/04/2024,500,,,
31,,4/6/2024,500,,,
31,,1/7/2024,500,,,
31,,2/8/2024,500,,,
31,,1/9/2024,500,,,
31,,3/10/2024,500,,,
31,,31/10/2024,500,,,
31,,1/12/2024,500,,,
31,,3/1/2025,500,,,
32,,31/01/2024,500,,,
32,,4/3/2024,500,,,
32,,27/03/2024,500,,,
32,,29/04/2024,500,,,
32,,4/6/2024,500,,,
32,,1/7/2024,500,,,
32,,2/8/2024,500,,,
32,,1/9/2024,500,,,
32,,3/10/2024,500,,,
32,,31/10/2024,500,,,
32,,1/12/2024,500,,,
32,,3/1/2025,500,,,
33,,31/01/2024,500,,,
33,,27/03/2024,500,,,
33,,29/04/2024,500,,,
33,,4/6/2024,500,,,
33,,1/7/2024,500,,,
33,,2/8/2024,500,,,
33,,1/9/2024,500,,,
33,,3/10/2024,500,,,
33,,31/10/2024,500,,,
33,,1/12/2024,500,,,
33,,3/1/2025,500,,,
34,,27/03/2024,500,,,
34,,29/04/2024,500,,,
34,,4/6/2024,500,,,
34,,1/7/2024,500,,,
34,,2/8/2024,500,,,
34,,1/9/2024,500,,,
34,,1+3/10/24,3500,,,
34,,31/10/2024,500,,,
34,,1/12/2024,500,,,
34,,3/1/2025,500,,,
23,,1/2/2024,2500,,,
23,,29/02/2024,2500,,,
23,,1/4/2024,2500,,,
23,,1/5/2024,2500,,,
23,,30/05/2024,2500,,,
23,,30/06/2024,2500,,,
23,,2/8/2024,2500,,,
23,,1/9/2024,2500,,,
23,,1/10/2024,2500,,,
23,,28/10/2024,2500,,,
23,,1/12/2024,2500,,,
23,,24/12/2024,2000,,,
24,,1/2/2024,500,,,
24,,29/02/2024,500,,,
24,,1/4/2024,500,,,
24,,1/5/2024,500,,,
24,,30/05/2024,500,,,
24,,30/06/2024,500,,,
24,,2/8/2024,500,,,
24,,1/9/2024,500,,,
24,,1/10/2024,500,,,
24,,28/10/2024,500,,,
24,,1/12/2024,500,,,
24,,24/12/2024,2000,,,
25,,1/2/2024,500,,,
25,,29/02/2024,500,,,
25,,1/4/2024,500,,,
25,,1/5/2024,500,,,
25,,30/05/2024,500,,,
25,,30/06/2024,500,,,
25,,2/8/2024,500,,,
25,,1/9/2024,500,,,
25,,1/10/2024,500,,,
25,,28/10/2024,500,,,
25,,1/12/2024,500,,,
25,,24/12/2024,500,,,
26,,1/2/2024,500,,,
26,,29/02/2024,500,,,
26,,1/4/2024,500,,,
26,,1/5/2024,500,,,
26,,30/05/2024,500,,,
26,,30/06/2024,500,,,
26,,2/8/2024,500,,,
26,,1/9/2024,500,,,
26,,1/10/2024,500,,,
26,,28/10/2024,500,,,
26,,1/12/2024,500,,,
26,,24/12/2024,500,,,
27,,1/2/2024,500,,,
27,,29/02/2024,500,,,
27,,1/4/2024,500,,,
27,,1/5/2024,500,,,
27,,30/05/2024,500,,,
27,,30/06/2024,500,,,
27,,2/8/2024,500,,,
27,,1/9/2024,500,,,
27,,1/10/2024,500,,,
27,,28/10/2024,500,,,
27,,1/12/2024,500,,,
27,,24/12/2024,500,,,
28,,1/2/2024,500,,,
28,,29/02/2024,500,,,
28,,1/4/2024,500,,,
28,,1/5/2024,500,,,
28,,30/05/2024,500,,,
28,,30/06/2024,500,,,
28,,2/8/2024,500,,,
28,,1/9/2024,500,,,
28,,1/10/2024,500,,,
28,,28/10/2024,500,,,
28,,1/12/2024,500,,,
28,,24/12/2024,500,,,
35,,27/01/2024,10500,,,
35,,28/02/2024,10500,,,
35,,2/4/2024,10500,,,
35,,1/5/2024,10500,,,
35,,30/05/2024,10500,,,
35,,5/7/2024,500,,,
35,,2/8/2024,500,,,
35,,5/9/2024,500,,,
35,,3/10/2024,500,,,
35,,3/11/2024,500,,,
35,,30/11/2024,5500,,,
35,,14/12/2024,10500,,,
36,,27/01/2024,1500,,,
36,,28/02/2024,1500,,,
36,,2/4/2024,1500,,,
36,,1/5/2024,1500,,,
36,,30/05/2024,1500,,,
36,,5/7/2024,1500,,,
36,,4/8/2024,1500,,,
36,,5/9/2024,1500,,,
36,,3/10/2024,1500,,,
36,,3/11/2024,1500,,,
36,,30/11/2024,1500,,,
36,,2/1/2025,1500,,,
37,,5/2/2024,1000,,,
37,,4/3/2024,10500,,,
37,,5/4/2024,10500,,,
37,,29/04/2024,10500,,,
37,,30/05/2024,10500,,,
37,,3/7/2024,10500,,,
37,,1/8/2024,3500,,,
37,,5/10/2024,3000,,,
37,,31/10/2024,3000,,,
37,,5/12/2024,3000,,,
37,,5/1/2025,1000,,,
38,,28/01/2024,1500,,,
38,,27/02/2024,1500,,,
38,,27/03/2024,1500,,,
38,,28/04/2024,1500,,,
38,,27/05/2024,1500,,,
38,,27/06/2024,1500,,,
38,,29/07/2024,1500,,,
38,,27/08/2024,1500,,,
38,,27/09/2024,1500,,,
38,,27/10/2024,1500,,,
38,,27/11/2024,1500,,,
38,,26/12/2024,1500,,,
39,,29/01/2024,1500,,,
39,,1/3/2024,1500,,,
39,,29/03/2024,500,,,
39,,2/5/2024,500,,,
39,,29/05/2024,500,,,
39,,27/06/2024,500,,,
39,,28/07/2024,500,,,
39,,27/08/2024,500,,,
39,,26/09/2024,500,,,
39,,27/10/2024,500,,,
39,,27/11/2024,500,,,
39,,27/12/2024,500,,,
40,,29/01/2024,1500,,,
40,,1/3/2024,1500,,,
40,,29/03/2024,500,,,
40,,2/5/2024,500,,,
40,,29/05/2024,500,,,
40,,27/06/2024,500,,,
40,,28/07/2024,500,,,
40,,27/08/2024,500,,,
40,,26/09/2024,500,,,
40,,27/10/2024,500,,,
40,,27/11/2024,500,,,
40,,27/12/2024,500,,,
41,,5/2/2024,1000,,,
41,,4/3/2024,1000,,,
41,,28/03/2024,1000,,,
41,,3/6/2024,2000,,,
41,,28/06/2024,5500,,,
41,,3/8/2024,2500,,,
41,,28/08/2024,2500,,,
41,,26/09/2024,2500,,,
41,,29/10/2024,2500,,,
41,,27/11/2024,2500,,,
41,,29/12/2024,2500,,,
42,,28/01/2024,5500,,,
42,,27/02/2024,5500,,,
42,,26/03/2024,5500,,,
42,,27/04/2024,2000,,,
42,,2/7/2024,5500,,,
42,,3/8/2024,5500,,,
42,,3/9/2024,5500,,,
42,,1/10/2024,5500,,,
42,,1/11/2024,5500,,,
42,,4/12/2024,6000,,,
42,,29/12/2024,4000,,,
43,,28/01/2024,2000,,,
43,,27/02/2024,2000,,,
43,,26/03/2024,2000,,,
43,,27/04/2024,2000,,,
43,,2/7/2024,2000,,,
43,,3/8/2024,2000,,,
43,,3/9/2024,2000,,,
43,,1/10/2024,2000,,,
43,,1/11/2024,2000,,,
43,,4/12/2024,4000,,,
43,,29/12/2024,5000,,,
44,,3/2/2024,4000,,,
44,,3/3/2024,3000,,,
44,,29/03/2024,3000,,,
44,,26/04/2024,3000,,,
44,,5/6/2024,3000,,,
44,,5/7/2024,3000,,,
44,,2/8/2024,3000,,,
44,,5/9/2024,3000,,,
44,,4/10/2024,3000,,,
44,,4/11/2024,3000,,,
44,,6/12/2024,3000,,,
44,,1/1/2025,3000,,,
46,,5/2/2024,500,,,
46,,4/3/2024,500,,,
46,,28/03/2024,500,,,
46,,3/6/2024,1000,,,
46,,24/08/2024,1500,,,
46,,30/08/2024,500,,,
46,,6/12/2024,500,,,
46,,27/11/2024,500,,,
46,,5+7/1/25,1000,,,
48,,25/01/2024,1000,,,
48,,25/02/2024,1000,,,
48,,25/03/2024,2000,,,
48,,25/04/2024,3000,,,
48,,29/05/2024,3000,,,
48,,1/7/2024,3000,,,
48,,29/07/2024,3000,,,
48,,1/9/2024,3000,,,
48,,1/10/2024,3000,,,
48,,31/10/2024,3000,,,
48,,1/12/2024,3000,,,
48,,1/1/2025,3000,,,
49,,5/2/2024,500,,,
49,,4/3/2024,500,,,
49,,28/03/2024,500,,,
49,,3/6/2024,1000,,,
49,,30/08/2024,1500,,,
49,,5/1/2025,1000,,,
50,,2/2/2024,500,,,
50,,3/3/2024,500,,,
50,,27/03/2024,500,,,
50,,2/5/2024,500,,,
50,,30/05/2024,500,,,
50,,30/06/2024,500,,,
50,,5/8/2024,1000,,,
50,,1/9/2024,1000,,,
50,,1/10/2024,1000,,,
50,,31/10/2024,1500,,,
50,,1/12/2024,1500,,,
50,,1/1/2025,1500,,,
51,,25/01/2024,5500,,,
51,,25/02/2024,5500,,,
51,,1/5/2024,5500,,,
51,,30/05/2024,5500,,,
51,,1/7/2024,5500,,,
51,,1/8/2024,5500,,,
51,,1/9/2024,5500,,,
51,,1/10/2024,5500,,,
51,,31/10/2024,5500,,,
51,,1/12/2024,5500,,,
51,,1/1/2025,5500,,,
52,,3/3/2024,4000,,,
52,,5/4/2024,4000,,,
52,,28/04/2024,4000,,,
52,,2/6/2024,4000,,,
52,,30/06/2024,4000,,,
52,,26/07/2024,4000,,,
52,,31/08/2024,4000,,,
52,,4/10/2024,4000,,,
52,,23/10/2024,4000,,,
52,,2/12/2024,4000,,,
52,,26/12/2024,4000,,,
53,,27/01/2024,10500,,,
53,,28/02/2024,10500,,,
53,,2/4/2024,9500,,,
53,,1/5/2024,3000,,,
53,,30/05/2024,3000,,,
53,,5/7/2024,3000,,,
53,,4/8/2024,3000,,,
53,,5/9/2024,3000,,,
53,,3/10/2024,3000,,,
53,,3/11/2024,3000,,,
53,,30/11/2024,3000,,,
53,,2/1/2025,3000,,,
54,,27/01/2024,3000,,,
54,,28/02/2024,3000,,,
54,,2/4/2024,3000,,,
54,,1/5/2024,3000,,,
54,,30/05/2024,3000,,,
54,,5/7/2024,3000,,,
54,,4/8/2024,3000,,,
54,,5/9/2024,3000,,,
54,,3/10/2024,3000,,,
54,,3/11/2024,500,,,
54,,30/11/2024,500,,,
54,,2/1/2025,500,,,
56,,25/01/2024,5000,,,
56,,26/02/2024,5000,,,
56,,27/03/2024,5000,,,
56,,26/04/2024,3000,,,
56,,9/5/2024,3000,,,
56,,25/07/2024,3000,,,
56,,26/08/2024,3000,,,
56,,26/09/2024,3000,,,
56,,24/10/2024,3000,,,
56,,26/11/2024,3000,,,
56,,21/12/2024,3000,,,
57,,27/01/2024,500,,,
57,,23/02/2024,500,,,
57,,26/03/2024,500,,,
57,,25/04/2024,500,,,
57,,24/05/2024,500,,,
57,,25/06/2024,500,,,
57,,25/07/2024,500,,,
57,,25/08/2024,500,,,
57,,21/09/2024,500,,,
57,,24/10/2024,500,,,
57,,28/11/2024,500,,,
57,,24/12/2024,500,,,
59,,29/01/2024,5500,,,
59,,28/02/2024,5500,,,
59,,2/5/2024,4000,,,
59,,4/6/2024,5000,,,
59,,3/8/2024,5000,,,
59,,27/08/2024,5000,,,
59,,2/10/2024,5500,,,
59,,30/10/2024,5000,,,
59,,3/12/2024,5000,,,
59,,29/12/2024,5000,,,
60,,28/01/2024,3000,,,
60,,27/02/2024,3000,,,
60,,27/03/2024,3000,,,
60,,28/04/2024,3000,,,
60,,27/05/2024,3000,,,
60,,27/06/2024,3000,,,
60,,28/07/2024,3000,,,
60,,26/09/2024,6000,,,
60,,27/10/2024,3000,,,
60,,27/11/2024,3000,,,
61,,2/2/2024,2000,,,
61,,3/3/2024,500,,,
61,,27/03/2024,500,,,
61,,2/5/2024,500,,,
61,,30/05/2024,500,,,
61,,30/06/2024,500,,,
61,,5/8/2024,500,,,
61,,1/9/2024,500,,,
61,,1/10/2024,1000,,,
61,,31/10/2024,1000,,,
61,,1/12/2024,1000,,,
61,,1/1/2025,1000,,,
62,,2/2/2024,500,,,
62,,3/3/2024,500,,,
62,,27/03/2024,500,,,
62,,2/5/2024,500,,,
62,,30/05/2024,500,,,
62,,30/06/2024,500,,,
62,,5/8/2024,500,,,
62,,1/9/2024,500,,,
62,,1/10/2024,1000,,,
62,,31/10/2024,500,,,
62,,1/12/2024,500,,,
62,,1/1/2025,500,,,
63,,3/2/2024,1500,,,
63,,3/3/2024,1500,,,
63,,29/03/2024,1500,,,
63,,26/04/2024,1500,,,
63,,5/6/2024,1500,,,
63,,5/7/2024,1500,,,
63,,2/8/2024,1500,,,
63,,5/9/2024,1500,,,
63,,4/10/2024,1500,,,
63,,4/11/2024,1500,,,
63,,6/12/2024,1500,,,
63,,1/1/2025,1500,,,
64,,3/2/2024,500,,,
64,,3/3/2024,500,,,
64,,29/03/2024,500,,,
64,,26/04/2024,500,,,
64,,5/6/2024,500,,,
64,,5/7/2024,500,,,
64,,2/8/2024,500,,,
64,,5/9/2024,1000,,,
64,,4/10/2024,500,,,
64,,4/11/2024,500,,,
64,,6/12/2024,500,,,
64,,1/1/2025,500,,,
65,,26/01/2024,500,,,
65,,25/02/2024,500,,,
65,,25/03/2024,500,,,
65,,26/04/2024,500,,,
65,,26/05/2024,500,,,
65,,1/7/2024,500,,,
65,,1/8/2024,500,,,
65,,1/9/2024,500,,,
65,,1/10/2024,500,,,
65,,31/10/2024,500,,,
65,,1/12/2024,500,,,
65,,1/1/2025,2000,,,
66,,27/01/2024,500,,,
66,,27/02/2024,500,,,
66,,27/03/2024,500,,,
66,,28/04/2024,500,,,
66,,29/05/2024,500,,,
66,,27/06/2024,500,,,
66,,27/07/2024,500,,,
66,,27/08/2024,500,,,
66,,26/09/2024,500,,,
66,,27/10/2024,500,,,
66,,27/11/2024,500,,,
66,,29/12/2024,1400,,,
67,,6/2/2024,1500,,,
67,,5/3/2024,1500,,,
67,,4/4/2024,2000,,,
67,,5/6/2024,1500,,,
67,,4/7/2024,1500,,,
67,,5/8/2024,1500,,,
67,,6/10/2024,1500,,,
67,,5/11/2024,1500,,,
67,,6/1/2025,1500,,,
71,,3/2/2024,500,,,
71,,1/3/2024,500,,,
71,,2/4/2024,500,,,
71,,2/5/2024,500,,,
71,,30/05/2024,500,,,
71,,1/7/2024,500,,,
71,,1/8/2024,500,,,
71,,4/9/2024,500,,,
71,,1/10/2024,500,,,
71,,30/10/2024,500,,,
71,,1/12/2024,500,,,
71,,1/1/2025,500,,,
72,,28/01/2024,500,,,
72,,28/04/2024,500,,,
72,,27/05/2024,500,,,
72,,27/06/2024,500,,,
72,,28/07/2024,500,,,
72,,27/08/2024,500,,,
72,,26/09/2024,500,,,
72,,27/10/2024,500,,,
72,,27/11/2024,500,,,
72,,25/12/2024,500,,,
73,,29/01/2024,1000,,,
73,,29/02/2024,1000,,,
73,,28/03/2024,1000,,,
73,,30/05/2024,1000,,,
73,,28/06/2024,1000,,,
73,,29/07/2024,1000,,,
73,,28/08/2024,1000,,,
73,,29/09/2024,1000,,,
73,,28/10/2024,1000,,,
73,,28/11/2024,1000,,,
73,,26/12/2024,1000,,,
74,,4/2/2024,1000,,,
74,,4/3/2024,500,,,
74,,3/9/2024,500,,,
74,,30/10/2024,500,,,
74,,5/1/2025,500,,,
75,,9/2/2024,205150,,,
75,,9/3/2024,800000,,,
75,,5/5/2024,200000,,,
75,,5/5/2024,131500,,,
75,,1/6-3/6/24,268500,,,
75,,23/06/2024,202550,,,
75,,9/10/2024,36000,,,
75,,19/12/2024,83200,,,
75,,21/12/2024,303750,,,
76,,28/01/2024,5000,,,
76,,27/02/2024,6000,,,
76,,29/03/2024,6000,,,
76,,28/04/2024,6000,,,
76,,27/05/2024,6000,,,
76,,28/06/2024,6000,,,
76,,27/08/2024,6000,,,
76,,26/09/2024,6000,,,
76,,27/10/2024,6000,,,
76,,3/12/2024,6000,,,
